16.537516,-0.06559129,0.08589218,0.067098215,0.1158676
-4.2989674,-0.25418597,-0.8574225,-0.2262489,0.10980496
-4.647167,-0.07140178,-0.4154655,0.028609756,-0.5562984
14.825177,0.58579105,0.39989278,-0.16540878,1.0105077
-3.798116,-0.19661021,-0.75528306,-0.14637579,-0.19885227
-4.059612,-0.45301765,-0.37598568,-0.045567382,-0.19294922
-3.9133806,-0.55941355,-0.5663455,0.07764681,0.16094156
-4.4752173,-0.3163254,-0.03710373,-2.3119168,-2.215668
17.666296,-0.057975307,-0.16718811,-0.11375499,0.6693865
-4.157346,-0.44460592,0.51814,0.76307285,0.52373666
-4.286778,-0.065501645,-0.83166987,0.25586316,-0.25551057
-3.9641523,-0.16645563,0.9754604,-0.26332623,0.15384966
16.902876,-0.12166594,0.6918668,1.3771658,-0.38588154
-4.1679068,-0.23883565,0.32426396,0.2514391,-0.59033036
-3.9544585,-0.05076924,-0.74658304,-0.15160723,-0.5318715
15.964856,0.92747366,-1.270631,-2.4653292,-0.2937373
-3.8890295,-0.15871277,-0.2016708,0.5661286,-0.8381609
16.896072,-0.19638732,0.23966229,-0.8964493,-0.38567635
-4.0426064,-0.37656534,-0.7410434,-0.0687985,-0.29085723
-4.0323534,0.11531794,-0.48947465,0.020642245,0.07926868
-4.185782,0.009991047,-0.75477433,-0.06998289,-0.57743907
-3.8299084,-0.25304976,-1.0301198,0.15515073,0.47493958
-3.9970145,-0.25239736,-0.088851355,-0.1430156,-0.16680847
-4.8223023,-0.36515105,-0.23050243,-0.026643917,0.28087968
-3.9914894,-0.15968798,0.090070315,-0.35591787,0.064683534
-4.007985,-0.1556231,-0.4130661,0.04780794,-0.07923371
18.3383,0.14399223,-0.5230233,-0.37586546,1.8024048
-4.293866,-0.7027718,-0.55862814,-0.27821934,0.49721304
-3.9964643,0.14623478,-0.36034334,0.101840615,-0.30531427
-4.499191,-0.17225318,-0.61074513,-0.2312903,-0.7502341
-4.8504343,-0.4289301,-1.2667493,-0.9998758,-0.42783195
-4.448744,-0.65535337,1.1087269,-2.1233695,0.525483
17.186195,0.21693344,0.45924067,-0.35497034,0.37149903
-3.5829024,-0.1612461,-0.36874455,-0.19996493,-0.2628214
-4.4612026,0.008664117,-0.74156296,-0.38247946,0.9412151
-4.2911487,-0.5024059,-0.45636567,0.4032594,-0.09200271
-4.178075,-0.24990714,-0.19606248,0.19071233,0.86003935
-3.742256,-0.44888726,-0.297527,-1.0141821,0.17893036
-4.437386,-0.58579695,-0.6912386,-0.37223017,-0.06670075
-4.1831465,-0.6001031,-0.1920307,-0.27441365,1.0916178
-4.099955,-0.78119045,-1.0239242,-0.5907416,0.033354938
-4.7748613,-0.295135,-0.74393994,-0.04791574,0.18186583
-4.4981484,-0.054541975,-0.48202476,0.23640765,-0.2269951
-4.454617,-0.45411906,-0.12469292,0.7793293,-1.0595636
-4.482001,-0.54878616,0.17075253,0.28009617,1.830345
-4.7692604,-1.270842,-1.3341632,-3.370429,2.191858
-4.493612,-0.06711086,-0.20246172,-2.6719391,-0.29072303
-5.102542,0.06785478,-0.604986,0.042670492,0.2870884
15.5570345,-0.54043484,0.01732087,-0.5451687,-0.4397836
17.013216,-0.029219523,-0.5041398,-0.59573746,-0.47487912
-3.8034656,0.14132208,-0.1083715,0.58378196,0.17571296
-4.5848694,-0.09128604,0.2924416,0.24007037,0.15938462
-3.8693583,-0.1680456,-0.5382497,-0.11324935,0.1643072
-4.310435,-0.1651127,0.28763968,-0.3101896,-0.011810679
-4.256888,-0.41882378,-0.4939618,0.6092065,-0.7851825
15.877107,-0.29140204,-0.5501814,-0.6324232,0.797946
-4.7363753,-0.5816683,-0.4894843,-0.4311313,0.12932983
17.847437,0.6266131,-1.0485252,0.88278884,0.9697215
-4.843587,0.3284375,-0.068010226,6.922441,13.059531
-4.5025206,0.3409694,-0.0430927,1.4443282,2.040108
19.314375,0.40540448,0.85558885,1.4559706,-1.7551183
-3.5099308,-0.09321294,-0.14988735,0.019332679,-0.117878534
14.888184,-0.6649582,-0.30461726,0.31033534,-0.49429864
16.096199,0.20835376,0.32754573,0.23025417,-0.1496015
-3.8691003,-0.41264102,-0.5505493,0.24669604,-0.17725275
-3.9389977,-0.10750203,-0.5537034,-0.042089265,0.19272716
-4.1415915,0.01604905,0.54909647,-1.2601565,0.5630799
-3.883706,-0.46696538,-0.118374966,-0.22056462,0.03822989
-3.978933,-0.3794184,-0.13857086,0.1729251,0.013727774
-4.205329,-0.56475186,0.48705176,0.47573212,-1.1923935
-4.557081,-0.12827131,-0.07274713,-0.16607767,0.16864993
-4.170627,-0.063623555,-0.053968173,-0.20557106,0.0019877383
16.563065,-0.68078727,-0.13980737,-0.5503943,-0.6457004
-3.8072052,-1.267904,-0.29253927,0.2430223,-4.0516706
-4.4427977,-0.4331756,-0.17357473,-0.25876808,-0.33572918
-4.1368546,-0.49307448,-0.07315901,0.30804664,-0.4947089
-3.983221,-0.6060452,-0.52480173,0.064664565,-1.0269659
16.216753,0.028629523,0.41098455,0.7018837,-1.9545854
-4.129082,-0.11049412,-0.09166122,-0.20392065,-0.2785797
-3.9832113,-0.17906693,-0.27712393,-0.062259052,-0.110782154
-4.280543,-0.10899988,-1.2311095,0.19839205,-0.587558
-4.150232,0.75773555,-0.5344327,1.9320288,-1.5934299
-4.5507083,18.674717,-1.4045599,0.13826667,-0.79345065
17.094666,0.57579607,-0.0916774,-0.4851247,0.5197673
-3.7502882,0.062197614,1.0136323,-2.0834794,-0.10843299
-4.0950527,1.5215597,14.513827,-6.6906767,2.9357865
-4.0754604,-0.24227816,0.4413203,-0.5589833,-0.03643386
-4.406802,-0.2526831,-0.37133932,-0.023708843,-0.17318353
-4.682848,-0.055783756,-0.041323785,0.15450886,-0.6313441
-4.0131874,0.07530427,0.25243324,0.118214704,-0.4135723
-4.7138057,0.18710242,-0.025580714,0.039430745,-0.23485668
-4.060933,-0.19948785,7.8972163,11.456482,-5.4148564
-3.9559948,-0.44277793,-0.35604987,-0.00923587,-0.5289011
-3.726154,-0.50822383,-0.052293204,0.027145969,0.7011167
-4.2335024,-0.029275829,-0.30373,0.13802001,-0.5690189
-4.755368,-0.20010518,-0.26949966,-0.012390028,-0.3192416
-4.467844,-0.88798374,-0.27873176,-0.40422717,-0.924981
18.756065,-0.42515498,0.8955135,0.94625926,0.71881527
18.261963,-0.39675325,-0.15400131,0.7993552,0.43128514
-4.078072,-0.5257409,-0.079755925,0.09923131,-0.35035187
